full_classification	GM1a_eukulele_ALL.txt	GM4c_eukulele_ALL.txt	GM4a_eukulele_ALL.txt	GM1c_eukulele_ALL.txt	GM4b_eukulele_ALL.txt	GM1b_eukulele_ALL.txt
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Enterobacterales; Hafniaceae; Edwardsiella; Unclassified			8.62571			
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Yersinia; Yersinia aldovae			4.98222			
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae; Oleispira			2.58156	0.44715		
Bacteria; Proteobacteria; Oligoflexia; Oligoflexia; Bacteriovoracales; Halobacteriovoraceae; Halobacteriovorax; Halobacteriovorax sp. BALOs_7			3.85996		16.16765	
Bacteria; Proteobacteria; Zetaproteobacteria; Zetaproteobacteria; Mariprofundales; Mariprofundaceae; Mariprofundus; Unclassified			0.76667			
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bdellovibrionales; Halobacteriovoraceae; Halobacteriovorax			1.85145		45.83405	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Pseudodesulfovibrio; Unclassified			1.50716			
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia; Spirochaetales; Spirochaetaceae; Salinispira; Salinispira pacifica			3.03106		3.28726	1.06667
Bacteria; Synergistetes; Synergistia; Synergistia; Synergistales; Synergistaceae; Thermovirga; Thermovirga lienii			4.14923		4.88372	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Actinomycetales; Actinomycetaceae; Arcanobacterium; Unclassified			2.30556			
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Micrococcales; Cellulomonadaceae; Paraoerskovia; Unclassified			1.61782			
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Micrococcales; Dermacoccaceae; Kytococcus			6.311209999999999	0.0	2.85455	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Pseudonocardiales; Pseudonocardiaceae; Prauserella			0.0		1.34694	
Bacteria; Terrabacteria group; Actinobacteria; Rubrobacteria; Rubrobacterales; Rubrobacteraceae; Rubrobacter; Rubrobacter indicoceani			20.08445			
Bacteria; Terrabacteria group; Cyanobacteria/Melainabacteria group; Oscillatoriophycideae; Oscillatoriales; Microcoleaceae			7.56425			
Bacteria; Terrabacteria group; Cyanobacteria; Oscillatoriophycideae; Chroococcales; Aphanothecaceae; Candidatus Atelocyanobacterium; Candidatus Atelocyanobacterium thalassa			1.77381			
Bacteria; Terrabacteria group; Cyanobacteria; Unclassified; Synechococcales; Synechococcaceae; Synechococcus; Synechococcus sp. KORDI-100			2.91324		40.16438	
Bacteria; Terrabacteria group; Firmicutes; Bacillales (Class); Bacillales (Order); Paenibacillaceae; Paenibacillus; Unclassified			30.126270000000005			
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Geobacillus; Geobacillus sp. 12AMOR1			1.47475			0.2037
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Planococcaceae; Planococcus; Unclassified			165.39037	42.05209	2.47712	
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus parauberis			12.09024		6.98656	
Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Mycoplasmatales; Mycoplasmataceae; Mycoplasma			11.14767		1.08791	2.27726
Bacteria; unclassified Bacteria; unclassified Bacteria (miscellaneous); Unclassified; Unclassified; Unclassified; Unclassified			5.78838	4.25399	11.16505	
Eukaryota; Alveolata; Apicomplexa; Colpodellidea; Vitrelladida; Vitrellaceae; Vitrella; Vitrella brassicaformis			12.19872	1.8	0.30556	7.65359
Eukaryota; Alveolata; Apicomplexa; Gregarinomorphea; Eugregarinorida; Lecudinidae; Lankesteria			6.680949999999999		9.33333	
Eukaryota; Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Protocruziidae; Protocruzia			10.68234			6.98977
Eukaryota; Alveolata; Ciliophora; Spirotrichea; Hypotrichia; Pseudokeronopsidae; Pseudokeronopsis; Pseudokeronopsis sp.			3.84175	6.88579	12.29123	
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Ceratiaceae; Ceratium			16.21265		4.680400000000001	8.58824
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Goniodomataceae; Alexandrium; Alexandrium margalefi			0.25833			3.97674
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Goniodomataceae; Pyrodinium			0.42342			
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Gymnodinium			9.24391		7.355079999999999	
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Kareniaceae; Karenia; Karenia brevis			2.48333			
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Heterocapsaceae; Heterocapsa			2.475	3.01418	1.58333	10.17494
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Heterocapsaceae; Heterocapsa; Heterocapsa arctica			1.76344			
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Peridiniaceae; Peridinium			1.49275	0.0	0.0	2.89231
Eukaryota; Alveolata; Dinoflagellata; Noctilucophyceae; Noctilucales; Noctilucaceae; Noctiluca			2.78917	1.71569	5.44711	8.77429
Eukaryota; Alveolata; Perkinsea; Perkinsida; Perkinsida_X; Perkinsida_XX			1.66954	3.74264	2.34146	2.33601
Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida; Vexilliferidae; Vexillifera			15.59216	1.79412	1.61279	6.74854
Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus			6.73305		12.58974	2.08571
Eukaryota; Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas; Pyramimonas parkeae			2.89546			
Eukaryota; Archaeplastida; Chlorophyta; Trebouxiophyceae; Prasiolales; Prasiolales_X; Stichococcus			5.04365	2.21919		1.47257
Eukaryota; Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Cyanoptycaceae; Cyanoptyche; Cyanoptyche gloeocystis			1.68561	178.37376	4.61858	
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Compsopogonales; Compsopogonales_X; Compsopogon; Compsopogon coeruleus			16.28962		7.12172	2.76667
Eukaryota; Archaeplastida; Rhodophyta; Compsopogonophyceae; Erythropeltidales; Erythropeltidales_X; Madagascaria; Madagascaria erythrocladiodes			0.90196			
Eukaryota; Excavata; Discoba; Euglenozoa; Euglenida; Eutreptiales; Eutreptiella; Eutreptiella gymnastica			1.27273			
Eukaryota; Excavata; Discoba; Heterolobosea; Heterolobosea_X; Vahlkampfiidae; Percolomonas			10.83187	0.45185	5.58459	15.98994
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Geminigera			6.3045800000000005		3.70598	8.06036
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Proteomonas			3.48366			46.92647
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Rhodomonas; Rhodomonas sp.			1.22088			
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_XXX; Cryptophyceae_XXXX; Cryptophyceae_XXXX			2.11111			14.78378
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Calcihaptophycidae; Chrysoculteraceae; Chrysoculter			1.45714			2.17195
Eukaryota; Opisthokonta			5.94667	2.23724		5.36395
Eukaryota; Opisthokonta; Fungi; Ascomycota; Saccharomycotina; Saccharomycetales; Debaryomyces			8.05045	2.62719	5.4627	9.90286
Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida; Chlorarachnida_X; Chlorarachnida_XX			11.10622			1.62366
Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida; Chlorarachnida_X; Lotharella			3.56667	1.54753	25.49485	14.443939999999998
Eukaryota; Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida; Chlorarachnida_X; Norrisiella			1.18095		3.0	
Eukaryota; Rhizaria; Foraminifera; Globothalamea; Globothalamea_X; Globothalamea_XX; Elphidiella			1.95175			
Eukaryota; Rhizaria; Foraminifera; Globothalamea; Rotaliida; Rotaliidae; Ammonia			4.92484	0.48	14.51693	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Striatella; Striatella unipunctata			0.70707			
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Extubocellulus; Extubocellulus spinifer			3.6124			
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Skeletonema			0.56225		1.65918	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Triceratium; Triceratium dubium			0.72043			
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Aulacoseira			0.04762	0.0		
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Coscinodiscus			4.06316			
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Proboscia			0.77987			
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Radial-centric-basal-Coscinodiscophyceae; Rhizosolenia; Rhizosolenia setigera			3.5			4.83333
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Cylindrotheca; Cylindrotheca closterium			662.49276			
Eukaryota; Stramenopiles; Ochrophyta; Bolidophyceae; Parmales; Bolidomonadaceae; Bolidomonas; Bolidomonas pacifica			3.39548			
Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-C; Dinobryon			8.36208		11.67333	0.0
Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Dictyochophyceae_XX; Uncertain; Uncertain			0.42708			
Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales; Pelagomonadaceae; Aureococcus			6.55198			
Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Sarcinochrysidales; Sarcinochrysidaceae; Chrysocystis			46.54164	4.23932	18.34973	
Eukaryota; Stramenopiles; Ochrophyta; Pelagophyceae; Sarcinochrysidales; Sarcinochrysidaceae; Chrysoreinhardia			9.48306	6.3247800000000005	2.18557	
Eukaryota; Stramenopiles; Ochrophyta; Pinguiophyceae; Pinguiochrysidales; Pinguiochrysidaceae; Phaeomonas			4.06238		2.57388	33.012
Eukaryota; Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X; Raphidophyceae_XX; Chattonella; Chattonella subsalsa			3.06443			
 Bacteria;  Proteobacteria;  Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio				8.00694		2.46442
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Chlorobia; Chlorobiales; Chlorobiaceae; Chloroherpeton; Chloroherpeton thalassium				1.09969		
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Unclassified; Bacteroidetes Order II. Incertae sedis; Rhodothermaceae; Unclassified; Rhodothermaceae bacterium				0.0		
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus				1.0	5.957269999999999	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Halomonadaceae; Chromohalobacter				9.14286		
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Sulfurimonas; Sulfurimonas autotrophica				2.47619		
Eukaryota; Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Protocruziidae; Protocruzia; Protocruzia adherens				2.60103		
Eukaryota; Alveolata; Ciliophora; Colpodea; Colpodea_X; Cyrtolophosidida; Aristerostoma				1.16393	3.72963	
Eukaryota; Amoebozoa; Conosa; Variosea; Variosea_X; Filamoebidae; Filamoeba; Filamoeba nolandi				5.32099		0.0
Eukaryota; Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida; Paramoebidae; Neoparamoeba; Neoparamoeba aestuarina				0.0		
Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova; Pavlova sp.				0.16667		
Eukaryota; Rhizaria				2.42	7.49333	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Attheya				0.49448		
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros affinis				0.0		
Eukaryota; Stramenopiles; Ochrophyta; Synchromophyceae; Synchromadales; Synchromaceae; Synchroma				34.24705	7.38359	1.21515
 Bacteria;  FCB group;  Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Dokdonia					4.42593	4.65394
 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Thalassococcus					4.88889	
 Bacteria;  Proteobacteria;  Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Yangia					2.01802	
Archaea; DPANN group; Nanoarchaeota					3.38154	
Archaea; Euryarchaeota; Halobacteria; Halobacteria; Haloferacales; Haloferacaceae; Halolamina					0.0	
Archaea; Euryarchaeota; Halobacteria; Halobacteria; Haloferacales; Halorubraceae; Halorubrum					6.46448	
Archaea; Euryarchaeota; Methanomada group; Methanococci; Methanococcales; Methanococcaceae; Methanococcus					2.35556	
Archaea; Euryarchaeota; Methanopyri; Methanopyri; Methanopyrales; Methanopyraceae; Methanopyrus					2.44444	
Bacteria; Deferribacteres; Deferribacteres; Deferribacteres (Class); Deferribacterales; Deferribacteraceae; Deferribacter; Deferribacter desulfuricans					0.86891	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Cyclobacteriaceae; Belliella; Belliella baltica					2.11905	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Cytophagia; Cytophagales; Flammeovirgaceae; Flammeovirga; Unclassified					1.0	
Bacteria; FCB group; Bacteroidetes/Chlorobi group; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter; Maribacter sp. HTCC2170					0.0	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhizobiales; Unclassified; Pseudorhodoplanes; Unclassified					4.01149	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Celeribacter; Unclassified					1.46825	
Bacteria; Proteobacteria; Alphaproteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Rhodovulum; Unclassified					6.6381	8.4
Bacteria; Proteobacteria; Betaproteobacteria; Betaproteobacteria; Methylophilales; Unclassified; Unclassified					2.86792	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Pseudoalteromonas sp. OCN003					2.59259	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella baltica					1.77011	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Chromatiales; Granulosicoccaceae; Granulosicoccus; Granulosicoccus antarcticus					1.0	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylocaldum					10.59478	13.521639999999998
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Kangiellaceae; Kangiella					6.12931	3.16435
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae; Marinobacterium					15.78629	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Desulfobacula; Desulfobacula toluolica					1.91919	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter; Helicobacter cetorum					6.06462	
Bacteria; Spirochaetes					9.54595	
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia; Spirochaetales; Spirochaetaceae; Spirochaeta; Spirochaeta thermophila					1.5119	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Acidimicrobiales; Acidimicrobiaceae; Ilumatobacter; Ilumatobacter coccineus					2.36559	
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium marinum					0.0	
Bacteria; Terrabacteria group; Firmicutes; Bacillales (Class); Bacillales (Order); Bacillaceae; Bacillus; Unclassified					1.85185	
Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus; Paenibacillus durus					2.11494	
Bacteria; Terrabacteria group; Tenericutes; Mollicutes; Unclassified; Unclassified; Unclassified; Mollicutes bacterium HR1					8.28829	
Bacteria; Terrabacteria group; Tenericutes; Unclassified; Unclassified; Unclassified; Unclassified; Unclassified					1.31206	
Eukaryota; Alveolata; Ciliophora; Colpodea; Colpodea_X; Platyophryida; Platyophrya					3.13178	
Eukaryota; Alveolata; Ciliophora; Oligohymenophorea; Scuticociliatia_1; Philasterida; Anophryoides; Anophryoides haemophila					103.92965	
Eukaryota; Alveolata; Ciliophora; Spirotrichea; Choreotrichida; Strombidinopsidae; Strombidinopsis; Strombidinopsis acuminatum					2.35294	
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales; Protoceratiaceae; Protoceratium					0.43103	1.51351
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Amphidinium					6.27137	
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales; Gymnodiniaceae; Togula					4.43434	4.13158
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Amphidomataceae; Azadinium					2.45778	3.77701
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Kryptoperidiniaceae; Kryptoperidinium; KryptoperidiniumÃfoliaceum					4.00758	
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Peridiniales; Peridiniaceae					5.00735	
Eukaryota; Alveolata; Dinoflagellata; Dinophyceae; Suessiales; Suessiaceae; Pelagodinium					1.89167	19.79722
Eukaryota; Amoebozoa; Lobosa; Discosea-Longamoebia; Dermamoebida; Mayorellidae; Mayorella					1.96413	
Eukaryota; Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X; Nephroselmis; Nephroselmis pyriformis					4.10703	
Eukaryota; Archaeplastida; Chlorophyta; Picocystophyceae; Picocystales; Picocystaceae; Picocystis; Picocystis salinarum					4.80787	5.09266
Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pycnococcus; Pycnococcus provasolii					6.18482	3.27971
Eukaryota; Excavata; Discoba; Euglenozoa; Kinetoplastida; Neobodonid; Neobodo					2.04762	
Eukaryota; Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales; Cryptomonadales_X; Cryptomonas; Cryptomonas curvata					0.78968	
Eukaryota; Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales; Pavlovaceae; Pavlova; Pavlova lutheri					4.34167	
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales; Calcidiscaceae; Calcidiscus					16.56365	7.305070000000001
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Coccolithales; Calcidiscaceae; Calcidiscus; Calcidiscus leptoporus					2.47418	
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae; Chrysochromulina; Chrysochromulina ericina					13.22711	
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae; Dicrateria					1.03419	2.87302
Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Prymnesiaceae; Prymnesium; Prymnesium parvum					3.35014	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Chaetoceros; Chaetoceros neogracile					2.85965	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Detonula					0.4375	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Helicotheca					2.17647	
Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Minutocellus					0.23729	
